issueId,pos,neg,reaction_pos,reaction_neg,reaction
220541960,2,-1,4,0,4
220540038,1,-2,12,0,12
220538271,1,-3,2,0,2
220526218,3,-2,9,0,9
220481560,2,-2,1,0,1
220476870,2,-2,2,0,2
220457966,1,-1,1,0,1
220447832,3,-1,2,0,2
220428444,2,-1,2,0,2
220424597,1,-2,1,0,1
220417940,2,-3,11,0,11
220413900,2,-1,1,0,1
220413629,3,-1,1,0,1
220413533,2,-2,2,0,2
220384457,2,-2,2,0,2
220373139,1,-1,2,0,2
220372245,2,-2,1,0,1
220369929,2,-1,1,0,1
220352430,2,-4,2,0,2
220340640,1,-1,1,0,1
220331990,1,-1,1,0,1
220329838,3,-2,1,0,1
220328144,3,-1,3,0,3
220321345,1,-2,1,0,1
220318896,2,-1,0,3,-3
220314115,1,-2,1,0,1
220277226,2,-2,3,0,3
220270997,1,-1,2,0,2
220269464,2,-2,2,0,2
220200699,2,-2,2,0,2
220185825,2,-1,3,0,3
220178667,2,-2,1,0,1
220166245,2,-1,4,0,4
220163505,2,-1,1,0,1
220152411,1,-2,1,0,1
220144451,2,-2,2,0,2
220139245,1,-1,2,0,2
220121641,3,-1,5,0,5
220119165,2,-1,1,0,1
220115758,2,-1,1,0,1
220097311,2,-2,1,0,1
220091181,2,-2,12,0,12
220075311,2,-2,1,0,1
220068578,2,-2,2,0,2
220047021,2,-1,1,0,1
219991591,2,-2,1,0,1
219977918,3,-2,5,0,5
219977215,2,-1,6,0,6
219977164,3,-4,58,0,58
219976814,2,-2,3,0,3
219973552,2,-2,2,0,2
219972519,2,-1,10,0,10
219964042,2,-1,0,3,-3
219958900,3,-2,1,0,1
219950907,2,-2,5,0,5
219948673,3,-1,12,0,12
219943058,1,-2,2,0,2
219937345,2,-2,1,0,1
219923604,2,-1,41,0,41
219918966,2,-3,4,0,4
219915320,3,-2,5,0,5
219915308,1,-3,1,0,1
219909160,3,-2,6,0,6
219902201,1,-1,3,0,3
219899921,2,-1,5,0,5
219897545,2,-1,3,0,3
219893972,2,-2,14,0,14
219893699,2,-2,4,0,4
219889121,2,-1,1,0,1
219879026,2,-2,10,0,10
219863524,1,-2,3,0,3
219861557,2,-1,2,0,2
219860731,2,-1,2,0,2
219859940,1,-1,4,0,4
219853489,1,-2,1,0,1
219848624,1,-1,1,0,1
219844658,2,-3,2,0,2
219840260,2,-2,6,0,6
219823529,3,-2,1,0,1
219822128,3,-2,7,0,7
219814183,2,-3,1,0,1
219803765,1,-2,4,0,4
219801332,1,-1,2,0,2
219801285,2,-1,2,0,2
219795018,1,-1,5,0,5
219793896,2,-3,9,0,9
219793404,3,-2,69,0,69
219789691,2,-1,1,0,1
219773177,2,-3,6,0,6
219772793,2,-2,10,0,10
219772318,2,-1,13,0,13
219766171,2,-1,1,0,1
219754261,1,-3,8,0,8
219749110,1,-2,9,2,7
219744986,2,-1,1,0,1
219721368,3,-3,14,0,14
219677697,2,-2,4,0,4
219652163,2,-2,2,0,2
219598411,3,-1,1,0,1
219555830,2,-3,438,12,426
219524085,2,-2,5,0,5
219520399,2,-2,1,0,1
219516007,1,-1,1,0,1
219508922,2,-1,1,0,1
219452434,1,-1,0,3,-3
219382529,1,-5,12,0,12
219309158,2,-2,1,0,1
219150905,1,-2,2,0,2
219116141,1,-2,3,0,3
219076981,2,-3,5,0,5
219017492,1,-2,2,0,2
219007752,2,-1,1,0,1
218787809,2,-1,3,0,3
218770174,2,-2,1,0,1
218762633,3,-1,1,0,1
218735197,2,-2,1,0,1
218727077,3,-2,4,0,4
218722262,1,-1,1,0,1
218721582,1,-2,50,0,50
218683258,1,-2,0,6,-6
218667272,2,-1,2,0,2
218647639,2,-2,4,0,4
218645649,2,-2,4,0,4
218641814,2,-2,1,0,1
218632304,2,-2,1,0,1
218632174,2,-2,1,0,1
218572012,1,-1,2,0,2
218466604,2,-2,1,0,1
218455873,2,-1,4,0,4
218374823,2,-2,1,0,1
218367465,1,-1,1,0,1
218362961,2,-2,1,0,1
218354596,2,-1,27,2,25
218349637,2,-2,6,0,6
218303488,2,-4,1,0,1
218299430,2,-4,8,0,8
218284750,2,-2,1,0,1
218283272,1,-1,12,0,12
218265550,2,-2,1,0,1
218255633,3,-1,1,0,1
218244636,2,-1,3,0,3
218238997,1,-1,1,0,1
218186903,1,-1,2,0,2
218168798,2,-2,17,0,17
218120842,2,-3,28,0,28
218110072,1,-1,2,0,2
218105424,4,-1,3,0,3
218097672,2,-1,6,0,6
218096521,1,-2,1,0,1
218081764,2,-1,3,0,3
218065971,2,-1,36,0,36
218062447,3,-3,1,0,1
218028990,2,-1,1,0,1
218003452,2,-1,4,0,4
217988433,2,-4,1,0,1
217982443,1,-1,1,0,1
217979611,2,-1,1,0,1
217978194,2,-2,2,0,2
217953049,2,-2,1,0,1
217948019,2,-1,2,0,2
217939319,3,-2,8,0,8
217918515,2,-2,1,0,1
217859780,1,-1,2,0,2
217853065,2,-1,8,0,8
217849793,1,-2,11,0,11
217834934,2,-1,1,0,1
217827117,1,-2,1,0,1
217822886,3,-1,2,0,2
217771027,2,-3,4,0,4
217751789,1,-1,1,0,1
217710741,2,-2,6,0,6
217639016,1,-1,7,0,7
217635436,1,-1,1,0,1
217603169,1,-2,2,0,2
217590992,1,-1,1,0,1
217577750,2,-1,1,0,1
217552801,2,-2,2,0,2
217550483,2,-2,1,0,1
217544399,1,-1,1,0,1
217536251,2,-1,1,0,1
217532069,1,-2,1,0,1
217525589,2,-2,3,0,3
217510475,1,-2,2,0,2
217502805,1,-1,1,0,1
217487810,2,-2,18,0,18
217433874,2,-2,2,0,2
217433534,2,-2,2,0,2
217414087,2,-2,1,0,1
217409638,2,-2,6,0,6
217376797,2,-1,1,0,1
217353132,3,-2,1,0,1
217284773,2,-2,4,0,4
217268377,2,-2,1,0,1
217252882,1,-1,2,0,2
217226944,2,-2,1,0,1
217210833,2,-1,1,0,1
217184850,2,-1,0,2,-2
217171830,2,-1,1,0,1
217138792,1,-2,2,0,2
217096566,2,-2,4,0,4
217079752,2,-2,1,0,1
217069043,2,-2,2,0,2
217047041,2,-1,1,0,1
217036665,2,-2,1,0,1
217026712,2,-1,3,0,3
217006074,1,-1,4,0,4
217004382,1,-2,1,0,1
216974306,2,-1,0,9,-9
216969583,1,-1,1,0,1
216952578,1,-2,1,0,1
216852363,3,-1,6,0,6
216799893,2,-2,1,0,1
216799244,2,-1,3,0,3
216786130,3,-1,1,0,1
216706065,3,-2,1,0,1
216615661,2,-2,1,0,1
216581521,2,-4,5,0,5
216516684,2,-2,0,3,-3
216481410,2,-4,16,0,16
216457648,1,-1,14,0,14
216445813,3,-2,13,0,13
216418428,2,-1,2,0,2
216408954,2,-1,1,0,1
216353743,2,-1,1,0,1
216353309,2,-1,1,0,1
216352527,2,-1,35,0,35
216337165,2,-1,4,0,4
216325094,3,-1,10,0,10
216323442,1,-1,1,0,1
216271304,2,-2,1,0,1
216237935,3,-2,0,3,-3
216223827,2,-4,3,0,3
216206025,2,-1,2,0,2
216200046,2,-2,3,0,3
216197436,2,-2,1,0,1
216193348,3,-1,1,0,1
216158732,2,-2,1,0,1
216074697,1,-1,2,0,2
216069851,3,-1,1,0,1
216037392,1,-1,2,0,2
216035898,2,-2,1,0,1
215998041,3,-2,5,0,5
215990031,2,-1,1,0,1
215986231,2,-3,3,0,3
215926564,1,-1,1,0,1
215910192,3,-1,1,0,1
215854900,2,-2,5,0,5
215792544,2,-1,1,0,1
215729613,1,-1,1,0,1
215691801,1,-2,1,0,1
215621573,2,-1,2,0,2
215580578,2,-1,1,0,1
215572529,1,-1,2,0,2
215564884,2,-2,30,0,30
215492860,2,-2,1601,179,1422
215475746,1,-1,1,0,1
215449929,2,-2,1,0,1
215415487,2,-2,1,0,1
215365429,3,-3,1,0,1
215317548,3,-2,2,0,2
215307347,2,-2,16,0,16
215257835,2,-1,2,0,2
215235559,2,-3,1,0,1
215233423,2,-2,22,0,22
215227969,2,-1,11,0,11
215211652,2,-1,5,0,5
215161634,3,-2,1,0,1
215153980,2,-4,1,0,1
215121886,1,-3,1,0,1
215053545,2,-1,3,0,3
215027887,1,-1,1,0,1
214925681,3,-2,15,0,15
214883613,2,-2,1,0,1
214875886,1,-1,1,0,1
214827147,3,-1,2,0,2
214775605,2,-2,1,0,1
214729850,2,-1,7,0,7
214617655,3,-2,5,0,5
214606270,1,-2,124,0,124
214590911,2,-2,1,0,1
214568304,2,-2,4,0,4
214544218,2,-2,1,0,1
214543684,3,-4,2,0,2
214535231,3,-1,3,0,3
214523353,1,-1,4,0,4
214515670,2,-2,3,0,3
214440871,2,-2,1,0,1
214420738,2,-1,2,0,2
214378368,1,-3,1,0,1
214362953,1,-2,158,0,158
214359811,1,-1,4,0,4
214324907,2,-1,6,0,6
214321927,2,-1,1,0,1
214253082,1,-1,2,0,2
214252334,2,-1,1,0,1
214212099,3,-1,2,6,-4
214175164,2,-1,1,0,1
214145741,1,-1,1,0,1
214115181,3,-2,2,0,2
214108682,2,-2,16,0,16
214105643,2,-1,3,0,3
214098385,2,-1,2,0,2
214074546,1,-2,1,0,1
214019456,2,-2,2,0,2
213971283,3,-1,122,6,116
213970721,2,-2,1,0,1
213960083,2,-1,4,0,4
213904082,3,-1,4,0,4
213897009,2,-3,6,0,6
213880225,2,-2,6,0,6
213872978,2,-2,6,0,6
213860032,2,-1,1,0,1
213806027,2,-1,1,0,1
213792987,2,-2,1,0,1
213791160,2,-2,1,0,1
213790633,2,-2,1,0,1
213789812,2,-2,1,0,1
213787409,2,-2,1,0,1
213787026,2,-2,1,0,1
213786349,2,-2,1,0,1
213785362,2,-2,1,0,1
213777664,2,-2,1,0,1
213776678,2,-2,1,0,1
213775413,2,-2,1,0,1
213768615,2,-2,1,0,1
213745818,2,-2,2,0,2
213671564,2,-1,3,0,3
213643318,2,-2,3,0,3
213637109,3,-1,1,0,1
213636413,2,-1,1,0,1
213633408,1,-2,2,0,2
213591476,2,-2,1,0,1
213574158,1,-1,1,0,1
213560675,2,-2,4,0,4
213529089,2,-1,3,0,3
213519724,2,-2,7,0,7
213501082,1,-1,1,0,1
213468529,1,-1,58,0,58
213464280,2,-1,2,0,2
213463992,1,-1,9,0,9
213455553,3,-1,1,0,1
213439670,2,-1,1,0,1
213435987,2,-2,4,0,4
213393896,1,-2,1,0,1
213348007,2,-2,1,0,1
213333476,1,-1,6,0,6
213331868,2,-1,2,0,2
213328556,2,-2,17,0,17
213321444,3,-1,4,0,4
213318298,2,-1,1,0,1
213309685,1,-3,1,0,1
213302402,3,-2,8,0,8
213294233,2,-1,69,0,69
213281410,2,-2,1,0,1
213275164,1,-1,3,0,3
213270379,2,-1,3,0,3
213266091,3,-1,1,0,1
213264272,1,-1,1,0,1
213242280,2,-2,5,0,5
213232400,1,-1,1,0,1
213226600,3,-2,4,0,4
213214580,2,-2,3,0,3
213204369,3,-1,4,0,4
213191889,3,-2,17,0,17
213191730,3,-2,4,0,4
213133802,2,-2,2,0,2
213132698,3,-2,111,0,111
213121407,3,-1,2,0,2
213116708,2,-3,3,0,3
213100273,2,-2,1,0,1
213097567,2,-1,1,0,1
213085176,2,-2,3,0,3
213081964,1,-1,21,0,21
213079504,1,-2,4,0,4
213009995,2,-2,75,0,75
212973182,2,-2,6,0,6
212966716,3,-1,1,0,1
212960341,3,-2,46,0,46
212938309,2,-3,2,0,2
212918464,1,-1,7,0,7
212898600,2,-2,77,0,77
212877967,2,-2,2,0,2
212864029,1,-1,1,0,1
212848400,2,-2,2,0,2
212771811,1,-2,3,0,3
212758305,2,-2,1,0,1
212693845,1,-1,2,0,2
212686843,1,-1,0,18,-18
212674960,3,-1,1,0,1
212653479,2,-1,2,0,2
212647944,2,-2,6,0,6
212626204,1,-2,2,6,-4
212614438,3,-3,1,0,1
212594348,2,-2,1,0,1
212567403,2,-2,2,0,2
212525591,3,-1,1,0,1
212494028,2,-5,1,0,1
212491394,2,-2,3,0,3
212465805,3,-1,10,0,10
212427367,3,-3,3,0,3
212407306,3,-1,5,0,5
212392446,1,-2,4,0,4
212375657,2,-3,2,0,2
212345702,2,-1,1,0,1
212303567,2,-1,0,3,-3
212273941,2,-2,3,0,3
212194956,1,-2,6,0,6
212133087,2,-1,2,0,2
212124891,3,-2,3,0,3
212115241,2,-3,5,0,5
212103371,2,-1,1,0,1
212102621,1,-2,15,0,15
212101833,2,-1,7,0,7
212082985,1,-1,1,0,1
212069508,2,-2,0,2,-2
212031894,3,-3,0,15,-15
212007115,2,-1,1,0,1
212001541,3,-1,4,0,4
211974621,4,-2,5,0,5
211958877,2,-2,4,0,4
211956758,3,-1,1,0,1
211951541,2,-1,2,0,2
211950572,2,-1,7,0,7
211924608,2,-1,1,0,1
211918515,2,-1,1,0,1
211908598,1,-1,3,0,3
211889825,2,-2,1,0,1
211871881,2,-2,1,0,1
211846255,2,-1,1,0,1
211832783,1,-2,1,0,1
211807132,1,-2,1,0,1
211786297,1,-1,1,0,1
211775593,3,-2,5,0,5
211772408,2,-2,83,0,83
211763685,2,-1,3,0,3
211763465,3,-1,2,0,2
211760140,1,-1,1,0,1
211757128,1,-1,1,0,1
211747292,2,-1,1,0,1
211736492,3,-1,3,0,3
211705128,2,-2,17,0,17
211701872,2,-1,1,0,1
211681699,2,-1,7,0,7
211670199,2,-1,1,0,1
211664677,2,-1,3,0,3
211637800,1,-2,1,0,1
211627360,2,-1,2,0,2
211620223,2,-1,2,0,2
211620049,3,-1,2,0,2
211576571,3,-1,19,0,19
211572416,2,-2,1,0,1
211541702,2,-1,136,0,136
211518953,3,-1,9,0,9
211502771,2,-1,1,0,1
211500211,2,-2,13,0,13
211500119,1,-1,1,0,1
211499518,2,-2,5,0,5
211493477,3,-1,6,0,6
211491164,2,-2,118,0,118
211485196,2,-1,1,0,1
211481094,1,-3,3,0,3
211476013,2,-1,3,0,3
211472469,2,-1,10,0,10
211457381,2,-2,2,0,2
211448362,2,-2,8,0,8
211447065,2,-2,2,0,2
211438883,2,-2,6,0,6
211431859,1,-1,2,0,2
211414742,2,-1,51,0,51
211402526,2,-2,13,0,13
211399552,3,-1,34,0,34
211367298,2,-1,1,0,1
211366376,4,-1,1,0,1
211365716,1,-1,8,0,8
211360960,2,-1,1,0,1
211356284,3,-2,41,0,41
211346053,2,-2,0,3,-3
211331096,2,-2,1,0,1
211316958,2,-1,9,0,9
211307884,1,-1,4,0,4
211299514,3,-2,1,0,1
211298046,2,-1,5,0,5
211297818,2,-1,1,0,1
211281779,2,-2,1,0,1
211280261,2,-1,1,0,1
211244511,3,-1,1,0,1
211241386,2,-2,1,0,1
211232337,4,-2,2,0,2
211228306,2,-1,12,0,12
211225787,2,-1,1,0,1
211223938,1,-1,3,0,3
211219548,2,-2,1,0,1
211216142,3,-2,6,0,6
211191663,1,-1,1,0,1
211145254,1,-2,3,2,1
211113159,1,-1,2,0,2
211074100,3,-2,2,0,2
211055672,3,-3,4,0,4
211052251,2,-1,0,9,-9
211029721,3,-2,1,0,1
211015561,2,-1,4,0,4
211004853,2,-1,7,0,7
210982334,2,-2,11,0,11
210973943,2,-1,1,0,1
210946609,2,-1,4,0,4
210940838,3,-2,1,0,1
210925473,3,-3,1,0,1
210824608,2,-1,1,0,1
210814853,2,-2,2,0,2
210687815,1,-2,2,0,2
210653759,2,-1,1,0,1
210651939,2,-1,1,0,1
210594075,2,-1,2,0,2
210570278,2,-2,4,0,4
210539644,2,-1,9,0,9
210516644,1,-2,2,0,2
210515505,3,-1,1,0,1
210460682,3,-1,3,0,3
210425197,2,-1,1,0,1
210408158,2,-2,7,0,7
210393257,2,-2,6,0,6
210376413,2,-4,3,0,3
210356786,2,-1,1,0,1
210354700,2,-2,1,0,1
210336449,1,-1,9,0,9
210336064,1,-1,5,0,5
210319261,2,-1,6,0,6
210307102,3,-2,1,0,1
210296848,2,-1,18,0,18
210260046,3,-1,12,0,12
210259970,3,-2,6,0,6
210236935,1,-1,7,0,7
210205556,2,-1,102,0,102
210189870,2,-2,1,0,1
210174135,3,-1,1,0,1
210131024,2,-2,1,0,1
210090200,1,-1,4,0,4
210080338,2,-1,8,0,8
210077057,2,-1,2,0,2
210069423,2,-3,1,0,1
210054425,1,-1,1,0,1
210031024,2,-2,3,0,3
210011959,2,-2,4,0,4
210007072,3,-1,1,0,1
209845993,2,-1,6,0,6
209820510,1,-2,1,0,1
209817358,2,-1,6,0,6
209797502,2,-1,1,0,1
209715246,1,-2,12,0,12
209709414,2,-3,1,0,1
209702683,2,-1,1,0,1
209667075,1,-2,4,0,4
209660063,2,-1,8,0,8
209546593,2,-1,1,0,1
209545505,2,-1,3,0,3
209543074,2,-1,2,0,2
209537911,1,-2,3,0,3
209477438,1,-1,16,0,16
209476122,2,-1,22,0,22
209461103,2,-1,1,0,1
209449621,2,-1,1,0,1
209430560,1,-1,1,0,1
209419704,2,-2,3,0,3
209413397,1,-2,1,0,1
209409896,1,-1,0,3,-3
209409503,2,-3,1,0,1
209407458,2,-1,1,0,1
209398626,1,-2,34,0,34
209363785,2,-1,1,0,1
209360343,4,-2,2,0,2
209354437,1,-2,3,0,3
209349625,2,-2,8,3,5
209317104,2,-1,1,0,1
209314887,2,-1,2,0,2
209283742,3,-2,1,0,1
209281128,1,-1,4,0,4
209274818,2,-1,2,0,2
209261923,1,-2,1,0,1
209200203,1,-1,1,0,1
209199166,1,-2,2,0,2
209185671,3,-2,2,0,2
209174676,2,-2,1,0,1
209125199,2,-2,2,0,2
209094845,2,-2,1,0,1
208982490,2,-1,10,0,10
208979542,3,-1,1,0,1
208963752,2,-1,1,0,1
208957105,3,-1,2,0,2
208937288,3,-2,31,0,31
208933649,1,-1,1,0,1
208932866,2,-3,2,0,2
208894886,1,-1,9,0,9
208894450,2,-3,49,0,49
208892240,2,-2,4,0,4
208892232,2,-1,1,0,1
208829443,3,-1,1,0,1
208795818,2,-2,1,0,1
208736714,2,-4,2,0,2
208726625,2,-3,100,0,100
208712336,3,-1,1,0,1
208711748,2,-3,1,0,1
208708456,2,-2,1,0,1
208698287,1,-2,7,0,7
208695046,2,-1,14,0,14
208691513,3,-2,1,0,1
208688382,3,-2,13,0,13
208673879,2,-3,4,0,4
208656651,1,-3,3,0,3
208649597,2,-2,24,0,24
208636239,1,-2,15,0,15
208624708,3,-2,11,0,11
208593691,2,-2,41,0,41
208593518,2,-2,18,0,18
208583547,2,-4,1,0,1
208513889,1,-2,10,0,10
208469764,2,-2,3,0,3
208455446,2,-2,10,0,10
208454279,2,-1,2,0,2
208426009,4,-2,17,0,17
208423171,2,-1,1,0,1
208422331,1,-3,1,0,1
208369268,2,-2,2,0,2
208293114,2,-1,2,0,2
208270436,2,-2,2,0,2
208199655,2,-2,2,0,2
208193512,2,-2,11,0,11
208173551,2,-2,5,0,5
208146875,1,-1,3,0,3
208117282,2,-3,3,0,3
208104433,2,-1,7,0,7
208079473,2,-2,1,0,1
208064914,2,-3,1,0,1
208056896,1,-1,1,0,1
208051554,1,-1,1,0,1
208041722,2,-1,0,2,-2
208031826,1,-2,2,0,2
208024224,2,-2,0,4,-4
207944949,2,-2,2,0,2
207929935,2,-2,6,0,6
207901644,2,-1,3,0,3
207859949,2,-1,1,0,1
207804341,1,-1,91,3,88
207773818,2,-2,4,0,4
207757323,3,-4,2,0,2
207675928,2,-1,1,0,1
207571527,2,-1,1,0,1
207546336,3,-2,10,0,10
207460092,2,-3,2,0,2
207418965,3,-2,5,0,5
207408588,2,-2,4,0,4
207365292,2,-2,3,0,3
207288975,3,-2,1,0,1
207284276,2,-2,1,0,1
207260480,2,-2,1,0,1
207249080,1,-2,2,4,-2
207214243,2,-1,3,0,3
207177118,2,-2,0,9,-9
207154296,2,-2,2,0,2
207141570,3,-1,22,0,22
207136539,2,-1,0,3,-3
207136350,2,-1,0,3,-3
207110558,1,-2,3,0,3
207107238,2,-2,1,0,1
207023156,3,-2,6,0,6
207018351,3,-3,5,0,5
206976706,3,-1,3,0,3
206975423,1,-3,1,0,1
206965812,1,-3,2,0,2
206964144,2,-5,6,0,6
206961950,2,-1,5,0,5
206904954,2,-3,4,0,4
206881809,3,-2,3,0,3
206879057,2,-3,6,0,6
206854613,1,-1,1,0,1
206845287,1,-1,2,0,2
206812523,1,-1,1,0,1
206809794,3,-1,2,0,2
206809156,2,-2,2,0,2
206785965,2,-2,1,0,1
206780439,2,-2,2,0,2
206773416,2,-2,1,0,1
206773135,2,-2,1,0,1
206772595,2,-2,1,0,1
206756432,2,-2,1,0,1
206755947,2,-2,1,0,1
206753041,2,-1,2,0,2
206752607,2,-2,1,0,1
206751638,2,-2,1,0,1
206750874,3,-2,1,0,1
206750247,2,-2,1,0,1
206749543,2,-2,1,0,1
206749067,2,-2,1,0,1
206748878,2,-2,1,0,1
206748626,2,-2,1,0,1
206744611,2,-2,1,0,1
206743930,2,-2,1,0,1
206743685,2,-2,1,0,1
206734521,2,-2,1,0,1
206734374,2,-2,1,0,1
206702812,2,-2,0,2,-2
206695126,2,-2,3,0,3
206606251,2,-1,2,0,2
206604565,2,-2,1,0,1
206598524,2,-2,1,0,1
206585812,2,-2,1,0,1
206568784,2,-1,3,0,3
206548933,1,-2,5,0,5
206544962,2,-2,1,0,1
206544603,2,-2,1,0,1
206544059,2,-2,1,0,1
206542670,2,-2,1,0,1
206541577,2,-2,1,0,1
206541170,2,-2,1,0,1
206540586,2,-2,1,0,1
206539861,2,-2,1,0,1
206539560,2,-2,1,0,1
206539212,2,-2,1,0,1
206537224,2,-1,52,0,52
206536891,2,-2,1,0,1
206535005,2,-2,1,0,1
206531598,2,-2,1,0,1
206525138,2,-1,1,0,1
206518484,2,-3,1,0,1
206500719,2,-2,1,3,-2
206500433,3,-1,1,0,1
206496861,2,-2,1,0,1
206494191,1,-1,1,0,1
206491317,2,-1,4,0,4
206484986,3,-3,1,0,1
206474955,2,-1,2,0,2
206472035,2,-2,1,0,1
206452291,1,-1,1,0,1
206451727,1,-2,1,0,1
206447640,2,-2,57,0,57
206441040,3,-2,2,0,2
206437662,1,-1,5,0,5
206388384,2,-1,2,0,2
206345208,2,-3,4,0,4
206286652,3,-2,11,0,11
206276633,2,-3,8,0,8
206268523,2,-2,21,0,21
206263241,1,-1,8,0,8
206238237,2,-2,3,0,3
206228208,3,-3,10,0,10
206213108,3,-1,1,0,1
206173466,1,-2,4,0,4
206169637,1,-1,11,0,11
206144577,2,-2,1,0,1
206144320,1,-1,1,0,1
206141642,2,-3,1,0,1
206141294,2,-2,45,0,45
206127602,1,-2,10,0,10
206127403,2,-2,1,0,1
206119176,3,-2,7,0,7
206111833,1,-1,9,2,7
206103179,1,-2,5,0,5
206103056,1,-1,0,3,-3
206054108,2,-2,6,0,6
206041265,2,-1,3,0,3
205979009,1,-2,1,0,1
205957937,2,-1,3,0,3
205942877,2,-1,2,0,2
205927832,2,-2,1,0,1
205921639,1,-2,4,0,4
205829735,2,-2,1,0,1
205829182,3,-2,1,0,1
205758219,2,-2,1,0,1
205686124,2,-2,4,0,4
205676718,1,-2,4,0,4
205663338,2,-1,1,0,1
205659938,2,-1,1,0,1
205624228,1,-1,2,0,2
205600942,3,-2,1,0,1
205543112,2,-1,13,0,13
205538794,1,-1,1,0,1
205534257,2,-2,2,0,2
205523813,2,-2,113,0,113
205521247,1,-1,12,0,12
205509916,2,-2,10,0,10
205495677,3,-3,18,0,18
205466362,1,-1,1,0,1
205463895,3,-2,5,0,5
205436168,3,-1,31,0,31
205417634,2,-1,3,0,3
205417424,1,-1,3,0,3
205411394,3,-1,4,0,4
205403035,2,-1,2,0,2
205397184,3,-2,1,0,1
205396676,3,-3,9,0,9
205393336,2,-1,3,0,3
205371853,1,-1,2,0,2
205371474,2,-1,7,0,7
205368016,3,-2,0,3,-3
205347376,2,-2,1,0,1
205338944,2,-2,2,0,2
205335810,3,-2,24,0,24
205333252,3,-2,1,0,1
205317369,1,-1,4,0,4
205308074,2,-2,7,0,7
205258785,2,-2,2,0,2
205255700,2,-1,1,0,1
205202821,2,-1,5,0,5
205172092,3,-1,6,0,6
205167766,2,-1,4,0,4
205167711,1,-2,7,0,7
205164742,3,-2,6,0,6
205149205,2,-2,4,0,4
205140277,2,-3,1,0,1
205135034,2,-1,2,0,2
205126291,3,-2,7,3,4
205120903,2,-1,1,0,1
205116629,2,-3,1,0,1
205113704,1,-2,6,0,6
205105871,2,-3,1,0,1
205095756,2,-2,2,0,2
205052043,2,-2,1,0,1
205046050,3,-2,4,0,4
205039110,2,-1,1,0,1
205033749,2,-3,2,0,2
205029446,2,-2,3,0,3
205026144,2,-3,4,0,4
205006115,3,-1,2,0,2
205001773,2,-2,6,0,6
204999486,1,-2,27,4,23
204998706,3,-1,13,0,13
204991671,2,-1,5,0,5
204985250,2,-2,3,0,3
204978798,2,-1,1,0,1
204977322,3,-1,3,0,3
204972152,2,-3,3,0,3
204969379,1,-2,5,0,5
204945404,2,-3,1,0,1
204908030,2,-1,5,0,5
204860715,1,-2,1,0,1
204814552,2,-1,23,0,23
204794982,3,-1,6,0,6
204733247,1,-1,5,0,5
204709741,2,-2,1,0,1
204709183,1,-2,18,0,18
204708742,2,-1,5,0,5
204612690,2,-1,1,0,1
204608739,1,-2,2,0,2
204535627,3,-2,42,3,39
204459324,1,-2,1,0,1
204441012,2,-1,2,0,2
204438339,3,-1,2,0,2
204365823,3,-2,1,0,1
204362178,1,-1,1,0,1
204318121,3,-2,3,0,3
204232253,3,-2,1,0,1
204222217,3,-2,1,0,1
204145050,2,-1,2,0,2
204075161,2,-1,3,0,3
203991222,2,-3,1,0,1
203942432,2,-1,1,0,1
203914981,2,-1,3,0,3
203887575,3,-2,1,0,1
203811383,2,-2,11,0,11
203805573,2,-2,5,0,5
203790081,2,-1,1,0,1
203751994,2,-2,56,0,56
203726417,3,-2,2,0,2
203713052,3,-1,2,0,2
203659495,1,-2,1,0,1
203657531,1,-1,13,0,13
203652332,1,-1,1,0,1
203616157,1,-1,1,0,1
203611415,2,-2,1,0,1
203610098,1,-2,2,0,2
203585285,1,-1,1,0,1
203563562,3,-2,1,0,1
203522501,3,-1,1,0,1
203486614,1,-1,9,0,9
203435395,4,-3,4,0,4
203380766,2,-3,0,2,-2
203376785,2,-2,1,0,1
203375194,1,-3,1,0,1
203372684,2,-2,133,0,133
203360962,2,-1,1,0,1
203330377,1,-2,1,0,1
203325108,1,-1,1,0,1
203297393,3,-1,2,0,2
203242587,3,-3,55,0,55
203219958,1,-1,2,0,2
203188709,2,-1,2,0,2
203185544,1,-1,2,0,2
203179628,2,-1,1,0,1
203148471,2,-2,2,0,2
203084771,1,-1,1,0,1
203071559,1,-2,1,0,1
203050258,2,-2,17,0,17
203026573,2,-1,7,0,7
203004827,2,-2,1,0,1
203002105,2,-2,1,0,1
202998519,1,-2,1,0,1
202980658,2,-2,2,0,2
202973633,2,-3,8,0,8
202955136,1,-1,1,0,1
202953332,2,-2,1,0,1
202923202,1,-1,1,0,1
202915952,2,-1,1,0,1
202905188,1,-1,5,0,5
202902505,2,-1,1,0,1
202890010,2,-1,8,0,8
202883761,2,-1,1,0,1
202875403,2,-2,7,0,7
202849244,1,-1,1,0,1
202827819,2,-1,9,0,9
202822040,2,-1,1,0,1
202808735,2,-2,3,0,3
202793995,1,-3,1,0,1
202779209,1,-2,1,0,1
202778029,1,-1,1,0,1
202777895,2,-1,1,0,1
202766976,2,-2,1,0,1
202760388,2,-1,28,0,28
202755140,3,-1,1,0,1
202721264,1,-1,2,0,2
202662911,2,-2,1,0,1
202600598,3,-1,2,0,2
202598587,3,-2,3,0,3
202586079,2,-2,1,0,1
202557963,2,-2,2,0,2
202529849,2,-2,1,0,1
202496369,1,-3,1,0,1
202455083,2,-1,3,0,3
202434643,1,-3,8,0,8
202336755,3,-2,4,3,1
202327809,2,-2,2,0,2
